21.00,1.00,9.00,11.00,50.00,17.00,12.00,3.00,6.00,2.00,14.00,35.00,2.00,52.00,49.00,32.00,11.00,1.00,4.00,14.00,11.00,12.00,2.00,9.00,2.00,0.00,5.00,6.00,19.00,24.00,11.00,15.00,7.00,2.00,1.00,22.00,38.00,34.00,29.00,0.00,24.00,1.00,8.00,27.00,103.00,113.00,17.00,3.00,0.00,0.00,13.00,71.00,56.00,27.00,34.00,9.00,8.00,1.00,0.00,32.00,50.00,9.00,17.00,0.00,1
0.00,0.00,8.00,79.00,93.00,15.00,1.00,4.00,7.00,1.00,3.00,73.00,49.00,36.00,14.00,5.00,5.00,1.00,3.00,0.00,1.00,1.00,4.00,0.00,5.00,0.00,0.00,6.00,49.00,1.00,4.00,5.00,7.00,2.00,4.00,7.00,11.00,93.00,30.00,8.00,6.00,1.00,9.00,35.00,23.00,64.00,59.00,1.00,0.00,2.00,7.00,19.00,14.00,78.00,40.00,6.00,0.00,1.00,4.00,31.00,23.00,27.00,10.00,3.00,1
1.00,1.00,4.00,43.00,1.00,70.00,6.00,26.00,1.00,2.00,2.00,1.00,28.00,92.00,28.00,23.00,6.00,1.00,5.00,27.00,1.00,84.00,5.00,6.00,29.00,2.00,0.00,0.00,34.00,14.00,27.00,5.00,3.00,0.00,0.00,43.00,33.00,33.00,7.00,6.00,1.00,0.00,5.00,13.00,24.00,69.00,19.00,13.00,5.00,1.00,4.00,32.00,4.00,9.00,6.00,12.00,4.00,0.00,2.00,8.00,17.00,25.00,20.00,10.00,1
4.00,0.00,4.00,14.00,3.00,16.00,2.00,3.00,1.00,1.00,7.00,9.00,38.00,27.00,20.00,12.00,0.00,2.00,1.00,39.00,4.00,94.00,18.00,10.00,5.00,0.00,2.00,18.00,45.00,108.00,3.00,4.00,2.00,2.00,3.00,23.00,87.00,17.00,2.00,2.00,17.00,3.00,1.00,5.00,2.00,8.00,0.00,13.00,17.00,2.00,3.00,42.00,32.00,101.00,13.00,7.00,10.00,0.00,1.00,11.00,9.00,18.00,5.00,3.00,1
0.00,0.00,6.00,10.00,18.00,32.00,24.00,14.00,1.00,1.00,1.00,24.00,54.00,22.00,5.00,8.00,12.00,2.00,2.00,14.00,22.00,59.00,13.00,10.00,1.00,1.00,2.00,24.00,46.00,39.00,12.00,14.00,1.00,4.00,9.00,33.00,62.00,105.00,17.00,5.00,2.00,3.00,7.00,29.00,18.00,73.00,1.00,3.00,4.00,1.00,5.00,8.00,27.00,43.00,43.00,5.00,5.00,1.00,2.00,1.00,7.00,50.00,33.00,4.00,1
1.00,0.00,2.00,48.00,31.00,76.00,35.00,10.00,11.00,5.00,0.00,40.00,95.00,6.00,7.00,2.00,0.00,0.00,1.00,14.00,16.00,5.00,0.00,8.00,4.00,1.00,3.00,1.00,31.00,117.00,21.00,12.00,12.00,8.00,8.00,32.00,36.00,93.00,18.00,43.00,1.00,3.00,10.00,57.00,84.00,54.00,4.00,12.00,8.00,1.00,5.00,0.00,39.00,7.00,34.00,4.00,6.00,2.00,1.00,36.00,61.00,95.00,15.00,14.00,1
1.00,1.00,2.00,6.00,33.00,61.00,28.00,10.00,5.00,1.00,3.00,25.00,22.00,54.00,20.00,0.00,9.00,0.00,6.00,12.00,111.00,111.00,7.00,5.00,1.00,1.00,2.00,34.00,45.00,33.00,18.00,11.00,11.00,1.00,0.00,2.00,38.00,78.00,25.00,4.00,5.00,0.00,3.00,13.00,43.00,19.00,11.00,13.00,1.00,2.00,3.00,6.00,34.00,63.00,49.00,21.00,1.00,0.00,2.00,45.00,33.00,28.00,0.00,14.00,1
8.00,1.00,0.00,10.00,29.00,126.00,2.00,10.00,3.00,0.00,2.00,53.00,7.00,91.00,5.00,9.00,17.00,3.00,11.00,20.00,127.00,28.00,33.00,21.00,6.00,3.00,5.00,45.00,79.00,95.00,32.00,3.00,6.00,0.00,1.00,53.00,46.00,88.00,3.00,1.00,0.00,0.00,7.00,55.00,7.00,105.00,46.00,6.00,22.00,5.00,1.00,1.00,49.00,29.00,43.00,13.00,13.00,6.00,10.00,1.00,69.00,50.00,10.00,18.00,1
6.00,2.00,4.00,0.00,54.00,68.00,81.00,6.00,1.00,5.00,0.00,65.00,4.00,35.00,12.00,4.00,7.00,1.00,3.00,41.00,22.00,25.00,34.00,6.00,7.00,0.00,3.00,23.00,0.00,106.00,18.00,7.00,10.00,1.00,5.00,43.00,69.00,54.00,5.00,6.00,7.00,1.00,0.00,15.00,5.00,3.00,14.00,0.00,9.00,1.00,0.00,60.00,26.00,23.00,19.00,1.00,3.00,3.00,4.00,102.00,42.00,15.00,40.00,14.00,1
6.00,2.00,0.00,2.00,48.00,7.00,4.00,17.00,1.00,3.00,2.00,48.00,53.00,21.00,11.00,9.00,15.00,4.00,5.00,1.00,22.00,110.00,27.00,2.00,1.00,1.00,4.00,11.00,97.00,45.00,49.00,2.00,5.00,3.00,13.00,17.00,25.00,88.00,50.00,20.00,8.00,0.00,8.00,44.00,73.00,6.00,1.00,17.00,1.00,3.00,14.00,11.00,124.00,70.00,31.00,26.00,8.00,2.00,2.00,14.00,23.00,14.00,40.00,1.00,1
0.00,0.00,7.00,58.00,35.00,63.00,1.00,0.00,7.00,6.00,1.00,16.00,37.00,42.00,31.00,9.00,5.00,2.00,2.00,7.00,19.00,123.00,69.00,20.00,6.00,1.00,2.00,15.00,60.00,12.00,4.00,3.00,6.00,8.00,12.00,60.00,97.00,56.00,1.00,6.00,1.00,2.00,7.00,28.00,23.00,83.00,6.00,11.00,2.00,1.00,1.00,30.00,21.00,1.00,9.00,8.00,0.00,3.00,10.00,24.00,73.00,81.00,45.00,8.00,1
0.00,1.00,2.00,23.00,20.00,48.00,3.00,7.00,6.00,6.00,4.00,118.00,10.00,106.00,18.00,2.00,6.00,3.00,1.00,7.00,1.00,10.00,27.00,29.00,0.00,1.00,12.00,49.00,33.00,3.00,5.00,29.00,12.00,4.00,3.00,17.00,15.00,21.00,4.00,17.00,2.00,1.00,5.00,17.00,59.00,31.00,31.00,12.00,1.00,1.00,2.00,13.00,21.00,77.00,5.00,10.00,0.00,1.00,4.00,1.00,40.00,21.00,5.00,1.00,1
17.00,4.00,1.00,34.00,74.00,127.00,29.00,11.00,1.00,1.00,1.00,75.00,0.00,43.00,27.00,6.00,11.00,7.00,6.00,47.00,6.00,2.00,45.00,14.00,2.00,3.00,9.00,0.00,56.00,26.00,29.00,0.00,4.00,0.00,4.00,77.00,19.00,80.00,22.00,4.00,15.00,4.00,1.00,40.00,30.00,57.00,19.00,1.00,1.00,2.00,7.00,74.00,38.00,30.00,18.00,5.00,2.00,2.00,3.00,34.00,13.00,27.00,46.00,0.00,1
8.00,1.00,6.00,57.00,49.00,14.00,27.00,2.00,0.00,1.00,10.00,7.00,74.00,4.00,30.00,25.00,12.00,4.00,0.00,8.00,1.00,94.00,12.00,5.00,9.00,1.00,0.00,16.00,65.00,23.00,1.00,7.00,6.00,3.00,1.00,99.00,29.00,63.00,30.00,0.00,5.00,1.00,2.00,5.00,27.00,59.00,17.00,9.00,0.00,2.00,6.00,27.00,0.00,40.00,7.00,20.00,10.00,4.00,6.00,77.00,73.00,16.00,4.00,11.00,1
6.00,2.00,1.00,12.00,12.00,1.00,28.00,7.00,2.00,1.00,7.00,69.00,8.00,14.00,20.00,0.00,11.00,3.00,4.00,7.00,33.00,94.00,2.00,14.00,5.00,1.00,2.00,28.00,81.00,18.00,26.00,10.00,6.00,4.00,2.00,11.00,92.00,85.00,12.00,3.00,3.00,1.00,0.00,10.00,78.00,37.00,28.00,0.00,1.00,1.00,6.00,28.00,64.00,6.00,5.00,10.00,13.00,1.00,4.00,24.00,26.00,5.00,28.00,7.00,1
3.00,2.00,3.00,3.00,66.00,49.00,25.00,2.00,0.00,1.00,16.00,80.00,36.00,31.00,47.00,18.00,2.00,1.00,1.00,5.00,29.00,65.00,6.00,10.00,6.00,0.00,2.00,1.00,23.00,27.00,7.00,2.00,5.00,2.00,0.00,14.00,11.00,57.00,32.00,19.00,2.00,3.00,0.00,13.00,19.00,64.00,21.00,9.00,11.00,2.00,7.00,28.00,92.00,126.00,21.00,2.00,6.00,2.00,2.00,4.00,1.00,92.00,37.00,18.00,1
7.00,1.00,5.00,11.00,27.00,126.00,68.00,34.00,0.00,5.00,13.00,17.00,28.00,59.00,38.00,30.00,0.00,3.00,11.00,50.00,40.00,45.00,14.00,20.00,0.00,4.00,5.00,10.00,61.00,1.00,0.00,21.00,4.00,9.00,13.00,101.00,91.00,20.00,17.00,9.00,10.00,4.00,5.00,65.00,86.00,68.00,29.00,17.00,16.00,7.00,12.00,10.00,20.00,48.00,52.00,22.00,7.00,1.00,2.00,46.00,43.00,10.00,48.00,8.00,1
14.00,1.00,0.00,12.00,102.00,1.00,25.00,15.00,10.00,1.00,2.00,0.00,47.00,34.00,21.00,7.00,2.00,2.00,9.00,29.00,14.00,40.00,13.00,15.00,8.00,4.00,9.00,18.00,41.00,9.00,26.00,19.00,9.00,5.00,3.00,8.00,17.00,85.00,0.00,3.00,5.00,3.00,6.00,5.00,17.00,45.00,16.00,23.00,2.00,1.00,7.00,39.00,4.00,25.00,61.00,13.00,3.00,2.00,5.00,23.00,20.00,11.00,2.00,6.00,1
3.00,0.00,0.00,7.00,31.00,68.00,6.00,11.00,5.00,1.00,6.00,27.00,20.00,77.00,0.00,1.00,7.00,1.00,0.00,2.00,70.00,15.00,8.00,2.00,4.00,5.00,1.00,7.00,25.00,10.00,4.00,23.00,10.00,4.00,1.00,24.00,49.00,35.00,2.00,10.00,10.00,2.00,8.00,9.00,7.00,108.00,36.00,15.00,3.00,4.00,3.00,7.00,38.00,2.00,8.00,1.00,3.00,1.00,0.00,33.00,4.00,61.00,28.00,5.00,1
1.00,0.00,0.00,26.00,40.00,58.00,8.00,0.00,7.00,0.00,1.00,8.00,8.00,37.00,18.00,13.00,0.00,0.00,0.00,15.00,9.00,51.00,6.00,0.00,12.00,1.00,1.00,5.00,35.00,32.00,24.00,14.00,3.00,1.00,1.00,19.00,0.00,34.00,34.00,11.00,1.00,1.00,8.00,26.00,15.00,11.00,36.00,9.00,5.00,4.00,6.00,44.00,38.00,77.00,39.00,17.00,1.00,0.00,2.00,58.00,27.00,16.00,4.00,9.00,1
4.00,1.00,1.00,8.00,15.00,44.00,10.00,13.00,3.00,3.00,1.00,14.00,42.00,73.00,11.00,4.00,22.00,7.00,7.00,61.00,68.00,111.00,16.00,15.00,7.00,1.00,2.00,16.00,41.00,47.00,6.00,0.00,3.00,6.00,9.00,7.00,55.00,10.00,23.00,6.00,0.00,0.00,4.00,40.00,34.00,76.00,11.00,7.00,0.00,1.00,1.00,36.00,42.00,40.00,34.00,6.00,14.00,5.00,3.00,63.00,22.00,23.00,18.00,9.00,1
6.00,5.00,13.00,10.00,76.00,21.00,56.00,31.00,8.00,6.00,0.00,7.00,6.00,80.00,1.00,1.00,16.00,5.00,0.00,1.00,37.00,12.00,15.00,21.00,0.00,3.00,12.00,41.00,47.00,46.00,14.00,2.00,8.00,1.00,0.00,19.00,67.00,48.00,20.00,11.00,3.00,1.00,2.00,31.00,1.00,34.00,9.00,3.00,4.00,2.00,0.00,30.00,1.00,44.00,4.00,10.00,1.00,0.00,0.00,12.00,22.00,30.00,7.00,5.00,1
4.00,6.00,4.00,16.00,28.00,45.00,48.00,10.00,0.00,0.00,1.00,13.00,86.00,68.00,17.00,0.00,11.00,5.00,3.00,28.00,2.00,5.00,12.00,0.00,1.00,1.00,1.00,16.00,23.00,35.00,3.00,2.00,11.00,3.00,2.00,24.00,38.00,30.00,60.00,25.00,0.00,0.00,8.00,0.00,18.00,126.00,13.00,4.00,8.00,3.00,5.00,17.00,63.00,5.00,3.00,7.00,6.00,3.00,10.00,11.00,31.00,7.00,1.00,15.00,1
2.00,2.00,2.00,7.00,27.00,36.00,28.00,7.00,2.00,3.00,1.00,14.00,5.00,103.00,53.00,24.00,6.00,0.00,5.00,11.00,2.00,2.00,23.00,12.00,18.00,10.00,11.00,25.00,38.00,49.00,48.00,10.00,4.00,1.00,1.00,8.00,17.00,45.00,20.00,12.00,6.00,2.00,11.00,13.00,43.00,96.00,23.00,7.00,2.00,1.00,2.00,18.00,26.00,78.00,24.00,4.00,20.00,12.00,9.00,30.00,55.00,54.00,17.00,12.00,1
6.00,1.00,1.00,6.00,6.00,112.00,11.00,10.00,4.00,3.00,8.00,1.00,40.00,32.00,44.00,25.00,19.00,7.00,11.00,22.00,13.00,79.00,1.00,10.00,0.00,0.00,1.00,40.00,7.00,113.00,23.00,0.00,0.00,3.00,6.00,2.00,24.00,103.00,18.00,7.00,1.00,4.00,7.00,33.00,3.00,36.00,6.00,1.00,8.00,6.00,19.00,94.00,33.00,62.00,28.00,26.00,6.00,4.00,5.00,27.00,39.00,1.00,13.00,1.00,1
14.00,3.00,1.00,2.00,2.00,41.00,18.00,0.00,4.00,4.00,8.00,20.00,32.00,23.00,30.00,5.00,1.00,0.00,0.00,5.00,10.00,34.00,29.00,0.00,5.00,1.00,1.00,13.00,17.00,26.00,13.00,5.00,14.00,11.00,14.00,11.00,54.00,2.00,1.00,16.00,6.00,5.00,8.00,14.00,48.00,102.00,24.00,23.00,7.00,3.00,3.00,16.00,49.00,15.00,60.00,14.00,5.00,1.00,4.00,0.00,18.00,22.00,2.00,12.00,1
11.00,2.00,3.00,5.00,54.00,6.00,25.00,9.00,6.00,2.00,2.00,24.00,62.00,14.00,22.00,7.00,0.00,0.00,2.00,33.00,16.00,0.00,1.00,10.00,11.00,0.00,6.00,8.00,53.00,118.00,5.00,0.00,5.00,2.00,14.00,7.00,19.00,96.00,93.00,34.00,12.00,6.00,11.00,15.00,22.00,61.00,3.00,6.00,12.00,1.00,8.00,50.00,16.00,110.00,26.00,16.00,11.00,3.00,2.00,0.00,57.00,33.00,6.00,21.00,1
3.00,0.00,1.00,24.00,53.00,30.00,3.00,6.00,2.00,0.00,5.00,2.00,13.00,15.00,14.00,13.00,5.00,1.00,3.00,33.00,57.00,34.00,14.00,16.00,3.00,2.00,3.00,10.00,30.00,4.00,42.00,17.00,2.00,0.00,0.00,6.00,10.00,44.00,7.00,1.00,3.00,0.00,0.00,19.00,9.00,25.00,3.00,4.00,2.00,0.00,4.00,6.00,23.00,85.00,71.00,25.00,1.00,1.00,4.00,34.00,24.00,91.00,5.00,7.00,1
7.00,2.00,0.00,9.00,28.00,100.00,29.00,2.00,1.00,0.00,2.00,30.00,5.00,8.00,25.00,17.00,10.00,4.00,6.00,24.00,12.00,29.00,5.00,21.00,6.00,5.00,7.00,26.00,11.00,12.00,14.00,1.00,9.00,4.00,4.00,3.00,21.00,21.00,29.00,16.00,4.00,1.00,5.00,40.00,30.00,31.00,6.00,2.00,0.00,4.00,5.00,23.00,55.00,74.00,4.00,15.00,7.00,0.00,5.00,8.00,6.00,45.00,10.00,3.00,1
1.00,1.00,6.00,25.00,84.00,64.00,23.00,11.00,7.00,2.00,2.00,34.00,73.00,93.00,12.00,5.00,8.00,1.00,3.00,18.00,19.00,36.00,3.00,1.00,17.00,2.00,4.00,20.00,11.00,11.00,1.00,6.00,3.00,2.00,1.00,27.00,1.00,27.00,22.00,13.00,0.00,1.00,2.00,10.00,24.00,17.00,3.00,0.00,1.00,0.00,7.00,59.00,43.00,15.00,16.00,9.00,0.00,4.00,10.00,5.00,71.00,3.00,6.00,24.00,1
14.00,6.00,3.00,12.00,47.00,5.00,4.00,17.00,12.00,2.00,1.00,7.00,6.00,81.00,51.00,1.00,1.00,1.00,2.00,23.00,36.00,54.00,1.00,16.00,1.00,3.00,2.00,10.00,2.00,21.00,8.00,3.00,1.00,4.00,6.00,23.00,18.00,42.00,70.00,12.00,0.00,2.00,5.00,16.00,17.00,1.00,46.00,8.00,1.00,6.00,6.00,13.00,13.00,74.00,2.00,10.00,1.00,2.00,6.00,12.00,0.00,15.00,20.00,24.00,1
2.00,2.00,1.00,7.00,22.00,44.00,19.00,8.00,2.00,2.00,2.00,13.00,30.00,23.00,2.00,3.00,7.00,0.00,7.00,1.00,35.00,50.00,21.00,4.00,4.00,6.00,3.00,21.00,10.00,50.00,56.00,9.00,5.00,0.00,9.00,14.00,60.00,85.00,45.00,15.00,4.00,2.00,1.00,11.00,32.00,6.00,14.00,12.00,1.00,0.00,1.00,0.00,14.00,24.00,17.00,4.00,4.00,0.00,1.00,35.00,70.00,80.00,30.00,8.00,1
0.00,1.00,5.00,23.00,77.00,62.00,32.00,1.00,6.00,3.00,0.00,7.00,13.00,56.00,43.00,7.00,12.00,4.00,2.00,48.00,32.00,66.00,14.00,5.00,18.00,6.00,8.00,9.00,2.00,31.00,18.00,14.00,11.00,3.00,0.00,11.00,17.00,75.00,7.00,9.00,6.00,2.00,0.00,50.00,2.00,51.00,13.00,7.00,1.00,2.00,1.00,1.00,33.00,5.00,5.00,7.00,2.00,1.00,2.00,8.00,1.00,34.00,12.00,3.00,1
12.00,3.00,4.00,5.00,5.00,28.00,27.00,19.00,5.00,1.00,21.00,58.00,84.00,127.00,35.00,24.00,6.00,0.00,9.00,15.00,31.00,12.00,57.00,9.00,2.00,0.00,2.00,6.00,39.00,43.00,14.00,9.00,4.00,2.00,9.00,33.00,9.00,58.00,9.00,10.00,3.00,0.00,1.00,48.00,21.00,39.00,3.00,3.00,14.00,2.00,4.00,20.00,25.00,13.00,30.00,15.00,7.00,0.00,0.00,30.00,1.00,81.00,15.00,1.00,1
12.00,2.00,1.00,8.00,72.00,17.00,19.00,10.00,8.00,1.00,0.00,8.00,38.00,11.00,42.00,16.00,6.00,1.00,2.00,1.00,6.00,6.00,8.00,4.00,4.00,1.00,4.00,33.00,6.00,50.00,28.00,14.00,5.00,1.00,0.00,10.00,50.00,67.00,23.00,12.00,12.00,0.00,1.00,10.00,63.00,7.00,1.00,14.00,1.00,1.00,7.00,24.00,54.00,98.00,54.00,26.00,10.00,3.00,11.00,8.00,18.00,75.00,8.00,5.00,1
11.00,3.00,3.00,37.00,37.00,111.00,5.00,4.00,14.00,0.00,11.00,37.00,37.00,75.00,20.00,7.00,2.00,1.00,8.00,1.00,101.00,30.00,36.00,21.00,5.00,1.00,1.00,6.00,24.00,18.00,12.00,1.00,11.00,3.00,1.00,7.00,16.00,56.00,10.00,4.00,5.00,4.00,1.00,38.00,43.00,32.00,7.00,5.00,1.00,4.00,3.00,60.00,35.00,71.00,11.00,16.00,13.00,1.00,5.00,20.00,30.00,33.00,2.00,1.00,1
2.00,1.00,1.00,12.00,7.00,34.00,21.00,13.00,0.00,3.00,5.00,7.00,17.00,90.00,28.00,7.00,4.00,3.00,1.00,36.00,16.00,18.00,1.00,1.00,1.00,3.00,4.00,24.00,15.00,32.00,0.00,2.00,12.00,1.00,4.00,36.00,62.00,29.00,1.00,7.00,6.00,2.00,1.00,20.00,61.00,77.00,24.00,6.00,9.00,2.00,1.00,44.00,6.00,19.00,28.00,7.00,4.00,1.00,0.00,0.00,46.00,37.00,1.00,0.00,1
11.00,0.00,0.00,56.00,7.00,63.00,7.00,4.00,10.00,1.00,0.00,10.00,5.00,45.00,6.00,5.00,20.00,0.00,4.00,1.00,8.00,56.00,5.00,2.00,17.00,1.00,3.00,30.00,7.00,7.00,7.00,6.00,13.00,3.00,2.00,78.00,7.00,15.00,7.00,1.00,1.00,2.00,4.00,49.00,10.00,4.00,7.00,25.00,7.00,5.00,1.00,52.00,56.00,57.00,27.00,11.00,10.00,1.00,0.00,2.00,2.00,72.00,26.00,9.00,1
23.00,1.00,15.00,78.00,45.00,39.00,12.00,7.00,11.00,5.00,11.00,103.00,18.00,29.00,5.00,15.00,10.00,2.00,1.00,39.00,26.00,86.00,52.00,6.00,14.00,10.00,13.00,45.00,51.00,10.00,52.00,37.00,2.00,6.00,11.00,75.00,30.00,110.00,7.00,13.00,0.00,1.00,3.00,8.00,98.00,127.00,25.00,37.00,6.00,1.00,8.00,15.00,34.00,25.00,33.00,17.00,18.00,6.00,8.00,52.00,66.00,55.00,36.00,38.00,1
