6.00,1.00,3.00,3.00,58.00,29.00,4.00,5.00,11.00,0.00,8.00,5.00,15.00,1.00,2.00,25.00,21.00,13.00,5.00,10.00,14.00,21.00,54.00,16.00,20.00,4.00,0.00,14.00,42.00,2.00,12.00,17.00,13.00,7.00,7.00,15.00,51.00,9.00,52.00,30.00,20.00,7.00,2.00,4.00,18.00,29.00,126.00,49.00,13.00,6.00,1.00,0.00,26.00,8.00,5.00,29.00,4.00,9.00,12.00,31.00,2.00,8.00,41.00,6.00,6
23.00,8.00,6.00,4.00,60.00,64.00,63.00,39.00,18.00,7.00,4.00,1.00,41.00,1.00,24.00,39.00,27.00,1.00,3.00,8.00,19.00,21.00,53.00,23.00,18.00,20.00,8.00,18.00,12.00,3.00,36.00,2.00,23.00,0.00,1.00,8.00,24.00,7.00,32.00,44.00,26.00,4.00,17.00,23.00,25.00,20.00,39.00,21.00,66.00,22.00,45.00,64.00,64.00,42.00,16.00,12.00,21.00,10.00,16.00,37.00,5.00,5.00,3.00,27.00,6
40.00,1.00,2.00,8.00,28.00,35.00,51.00,48.00,30.00,20.00,2.00,5.00,25.00,6.00,10.00,1.00,12.00,13.00,9.00,1.00,12.00,38.00,13.00,6.00,23.00,7.00,4.00,2.00,28.00,6.00,14.00,8.00,4.00,16.00,5.00,22.00,42.00,44.00,24.00,18.00,34.00,1.00,0.00,20.00,33.00,16.00,38.00,0.00,31.00,6.00,14.00,17.00,28.00,22.00,21.00,62.00,44.00,8.00,6.00,32.00,67.00,82.00,108.00,7.00,6
34.00,51.00,26.00,23.00,4.00,25.00,95.00,11.00,27.00,11.00,18.00,23.00,16.00,19.00,18.00,49.00,1.00,5.00,1.00,20.00,4.00,50.00,85.00,35.00,18.00,8.00,15.00,0.00,12.00,28.00,40.00,4.00,27.00,34.00,1.00,0.00,39.00,5.00,47.00,3.00,51.00,1.00,8.00,6.00,63.00,20.00,101.00,1.00,6.00,11.00,5.00,3.00,16.00,31.00,86.00,34.00,7.00,1.00,12.00,2.00,0.00,59.00,74.00,24.00,6
0.00,1.00,5.00,6.00,44.00,25.00,62.00,12.00,34.00,10.00,1.00,5.00,12.00,65.00,87.00,25.00,30.00,9.00,9.00,19.00,20.00,27.00,53.00,33.00,23.00,10.00,7.00,9.00,55.00,24.00,31.00,11.00,1.00,9.00,2.00,4.00,60.00,9.00,68.00,1.00,17.00,27.00,2.00,3.00,105.00,25.00,9.00,44.00,42.00,16.00,10.00,39.00,44.00,1.00,52.00,7.00,6.00,4.00,14.00,38.00,87.00,6.00,85.00,6.00,6
3.00,1.00,13.00,22.00,74.00,11.00,5.00,20.00,34.00,25.00,3.00,0.00,54.00,4.00,41.00,14.00,19.00,23.00,1.00,6.00,14.00,28.00,29.00,24.00,10.00,6.00,8.00,7.00,52.00,30.00,83.00,30.00,16.00,24.00,9.00,18.00,103.00,35.00,3.00,7.00,7.00,28.00,15.00,30.00,55.00,26.00,91.00,10.00,19.00,6.00,14.00,28.00,50.00,55.00,75.00,89.00,12.00,5.00,14.00,10.00,39.00,24.00,41.00,44.00,6
45.00,24.00,9.00,32.00,54.00,51.00,22.00,17.00,1.00,8.00,4.00,7.00,3.00,39.00,82.00,29.00,29.00,9.00,4.00,10.00,26.00,9.00,103.00,30.00,11.00,12.00,11.00,16.00,14.00,11.00,124.00,33.00,2.00,9.00,0.00,1.00,32.00,29.00,27.00,6.00,0.00,0.00,9.00,5.00,13.00,18.00,74.00,39.00,5.00,6.00,22.00,30.00,81.00,86.00,42.00,32.00,8.00,13.00,4.00,18.00,66.00,90.00,109.00,2.00,6
14.00,41.00,2.00,12.00,54.00,35.00,82.00,13.00,26.00,49.00,8.00,1.00,6.00,9.00,15.00,18.00,0.00,3.00,10.00,39.00,1.00,14.00,34.00,43.00,4.00,8.00,0.00,1.00,16.00,0.00,41.00,6.00,14.00,0.00,1.00,16.00,27.00,12.00,15.00,21.00,23.00,7.00,0.00,8.00,51.00,7.00,67.00,50.00,13.00,5.00,10.00,16.00,14.00,3.00,41.00,15.00,36.00,12.00,32.00,35.00,19.00,1.00,72.00,56.00,6
26.00,7.00,4.00,4.00,4.00,34.00,23.00,71.00,32.00,20.00,10.00,18.00,84.00,45.00,17.00,38.00,12.00,14.00,7.00,2.00,18.00,5.00,17.00,3.00,0.00,21.00,0.00,7.00,70.00,3.00,54.00,8.00,2.00,7.00,6.00,18.00,18.00,25.00,27.00,1.00,3.00,1.00,5.00,17.00,61.00,43.00,94.00,25.00,21.00,0.00,2.00,0.00,20.00,14.00,103.00,70.00,51.00,17.00,5.00,10.00,1.00,1.00,17.00,111.00,6
32.00,14.00,2.00,10.00,8.00,42.00,10.00,14.00,20.00,2.00,4.00,7.00,17.00,42.00,26.00,51.00,20.00,11.00,12.00,11.00,23.00,7.00,96.00,5.00,23.00,25.00,3.00,0.00,20.00,47.00,83.00,2.00,38.00,20.00,1.00,8.00,23.00,8.00,90.00,14.00,12.00,0.00,0.00,10.00,32.00,43.00,34.00,23.00,5.00,5.00,5.00,3.00,3.00,1.00,8.00,15.00,1.00,3.00,6.00,6.00,1.00,1.00,62.00,0.00,6
2.00,4.00,1.00,11.00,25.00,7.00,127.00,37.00,12.00,2.00,1.00,1.00,1.00,40.00,60.00,59.00,23.00,1.00,4.00,11.00,36.00,46.00,31.00,123.00,11.00,2.00,0.00,4.00,4.00,9.00,69.00,49.00,13.00,3.00,6.00,6.00,11.00,44.00,19.00,15.00,32.00,17.00,5.00,4.00,21.00,14.00,9.00,7.00,5.00,17.00,6.00,10.00,20.00,2.00,38.00,24.00,34.00,0.00,11.00,6.00,10.00,12.00,55.00,32.00,6
36.00,2.00,8.00,10.00,10.00,8.00,48.00,77.00,13.00,8.00,1.00,7.00,1.00,33.00,14.00,0.00,18.00,17.00,4.00,16.00,31.00,45.00,45.00,1.00,20.00,9.00,5.00,5.00,10.00,1.00,49.00,7.00,10.00,26.00,12.00,16.00,55.00,14.00,53.00,6.00,2.00,1.00,2.00,6.00,13.00,6.00,24.00,62.00,14.00,7.00,4.00,0.00,36.00,43.00,52.00,62.00,22.00,8.00,4.00,11.00,17.00,6.00,61.00,48.00,6
9.00,7.00,9.00,3.00,10.00,1.00,58.00,14.00,8.00,2.00,1.00,3.00,85.00,30.00,50.00,42.00,25.00,36.00,5.00,2.00,73.00,19.00,60.00,17.00,22.00,15.00,10.00,23.00,90.00,90.00,15.00,86.00,11.00,24.00,28.00,63.00,124.00,114.00,61.00,57.00,0.00,7.00,1.00,16.00,60.00,59.00,47.00,75.00,3.00,17.00,1.00,4.00,9.00,26.00,91.00,81.00,0.00,2.00,0.00,7.00,66.00,54.00,126.00,1.00,6
13.00,25.00,2.00,5.00,17.00,2.00,40.00,24.00,12.00,6.00,4.00,6.00,1.00,6.00,45.00,41.00,16.00,9.00,17.00,9.00,10.00,11.00,48.00,72.00,34.00,22.00,1.00,8.00,12.00,18.00,93.00,15.00,17.00,2.00,22.00,15.00,16.00,30.00,82.00,37.00,8.00,3.00,0.00,0.00,5.00,2.00,5.00,35.00,4.00,7.00,3.00,9.00,20.00,7.00,119.00,46.00,42.00,9.00,17.00,26.00,0.00,34.00,53.00,34.00,6
