val_loss,val_accuracy,loss,accuracy
0.3339808423525051,0.8744416832923889,0.437847272219163,0.8095712065696716
0.2535714635778006,0.9275434613227844,0.3189315282090841,0.8671224117279053
0.20819903608809037,0.9364764094352722,0.2746252544511357,0.8852701187133789
0.17519555288937785,0.9399504065513611,0.23804866693418467,0.9019263982772827
0.1487327026522189,0.9384615421295166,0.2079451384845915,0.9138597249984741
0.13288543285991505,0.94342440366745,0.19868956420123762,0.9160967469215393
0.12358395333769304,0.9493796825408936,0.18794965035541966,0.919950008392334
0.11577410873478607,0.9473946690559387,0.16989339462083788,0.9247976541519165
0.10917767065186654,0.9493796825408936,0.16636032189134944,0.9240521788597107
0.10397487826571424,0.9533498883247375,0.170343197522366,0.9226850271224976
0.09905433697538178,0.9578163623809814,0.15897918681945766,0.9290239810943604
0.09612336935285969,0.9563275575637817,0.1480938326810516,0.9343692064285278
0.09657160097053713,0.9563276171684265,0.14333366438274134,0.937227725982666
0.09208244368983964,0.9593051671981812,0.14140960827442042,0.9394654035568237
0.08836013633323367,0.9617866277694702,0.14222687671992482,0.9361091256141663
0.08985414433064258,0.9593052864074707,0.14563559489573583,0.9338717460632324
0.08816188912972733,0.9598016142845154,0.1282576518845232,0.9471724033355713
0.08386767893179178,0.966749370098114,0.14703106108735703,0.9332500696182251
0.0822284097827176,0.9652606844902039,0.13714398814288864,0.9412055611610413
0.07763565882055953,0.9687346816062927,0.12993708080519512,0.9429455399513245
0.07735912284580412,0.9707198143005371,0.12915448056650566,0.9446859359741211
0.07821333710746678,0.9697272181510925,0.12863150629376432,0.941702663898468
0.07802159441970104,0.9667494893074036,0.13181444310275386,0.9398379325866699
0.07847474159143643,0.964764416217804,0.12408307596469255,0.9456806182861328
0.0789522102943832,0.9612904787063599,0.12610098014824728,0.9435672760009766
0.0738510387908048,0.968734622001648,0.12464386228451158,0.9472960233688354
0.07372271125846157,0.9727047681808472,0.11847951368997747,0.9456809163093567
0.0702705660617677,0.9732010960578918,0.11411746891390248,0.9522680044174194
0.07161748592300392,0.9717124104499817,0.12526229633728297,0.9477933645248413
0.07104922012395916,0.9722086191177368,0.11614802234439726,0.9481663703918457
0.0693706231712879,0.9717124104499817,0.11546715939934947,0.9485389590263367
0.06726806785821193,0.974193811416626,0.11920634721664972,0.9459287524223328
0.06863584841813004,0.9736974239349365,0.10680646154591947,0.9522681832313538
0.06896824885400073,0.9741936922073364,0.12039219928662842,0.943691074848175
0.07173330451419031,0.9722087383270264,0.12121652266867526,0.947669267654419
0.07016616570676629,0.9727049469947815,0.11049385939772785,0.9521440863609314
0.06754786048631042,0.9746900200843811,0.1177464593236605,0.9496578574180603
0.07080437174565495,0.9727049469947815,0.11627420025505608,0.9516468048095703
0.06825986198437338,0.9707198739051819,0.11517430761148326,0.9501551985740662
0.06735282047350126,0.9732012748718262,0.11191895627373259,0.9528893828392029
0.06477931247508181,0.9766750931739807,0.10919451597038161,0.9523922204971313
0.06525061209599439,0.9751864075660706,0.11040695839300474,0.9535110592842102
0.06373925807206399,0.9761788845062256,0.1124126145360335,0.9479177594184875
0.06520971172765387,0.9746900796890259,0.10962379231349881,0.9553758502006531
0.07069418941195199,0.9682384729385376,0.10362413234165013,0.9571158289909363
0.06487432569187371,0.9761788845062256,0.11070407318695685,0.9502791166305542
0.06850798274248852,0.9732012748718262,0.11394156570159387,0.9492846131324768
0.06543517127161079,0.9756826162338257,0.11137536379310138,0.9516468048095703
0.06621845440145249,0.974193811416626,0.10429100133362877,0.9588561058044434
0.06563713417227308,0.974193811416626,0.10904282417479437,0.95438152551651
0.0641850884033196,0.9756826162338257,0.11167250972049077,0.9513979554176331
0.06809282486896648,0.9697273373603821,0.10466450633633592,0.956245481967926
0.06632234932965698,0.9727048873901367,0.10909068714561042,0.9571157097816467
0.06427972312949057,0.9756826162338257,0.10990163237736268,0.954380989074707
0.06760779796574073,0.9732011556625366,0.11243976967399413,0.9515225291252136
0.06551866047300986,0.9746900200843811,0.11007230824254328,0.9545055627822876
0.06572928934929449,0.9727048873901367,0.10980226207383306,0.9512738585472107
0.06381521745570173,0.9766751527786255,0.1064982116708591,0.954754114151001
0.06662053664540757,0.9727050065994263,0.10468300298432837,0.9552512764930725
0.06485784578299734,0.974193811416626,0.10528956889305113,0.9547541737556458
0.06304223448351239,0.9717124104499817,0.10651802139958995,0.9528893828392029
0.06478618700370695,0.9732012748718262,0.10508885854179442,0.9578613638877869
0.06340127552266721,0.9746900200843811,0.10330601844374357,0.9550026655197144
0.061757188345748754,0.9751863479614258,0.10638856056399551,0.9578617215156555
0.059391829637416564,0.9786602854728699,0.10831980814148988,0.9548782706260681
0.060629593762921555,0.9756825566291809,0.10713612731381779,0.9541324377059937
0.06354993011437879,0.9722087383270264,0.09930350397631868,0.9562457203865051
0.0639675636000171,0.9736974835395813,0.11255114699981482,0.9507766366004944
0.06289604329431854,0.9736974835395813,0.10599116611163056,0.9540083408355713
0.061323925661903554,0.9756826162338257,0.10470727839402397,0.9556242823600769
0.05925056133305171,0.97816401720047,0.11110915754348123,0.948539137840271
0.05835737248429989,0.9776677489280701,0.10270606484460934,0.9578614830970764
0.0622933059249064,0.974193811416626,0.10660671024491247,0.9557484984397888
0.06406175455368943,0.9717124700546265,0.10244812452129562,0.9569911956787109
0.06140701809952038,0.9756826162338257,0.10671299182540159,0.9555001258850098
0.058953472056654896,0.9771714806556702,0.11019699268287303,0.9543811082839966
0.06215472238639655,0.9756826162338257,0.09657649694115007,0.9597260355949402
0.060549450881022926,0.9756826162338257,0.10917521669803133,0.954754114151001
0.06101271397969743,0.9766751527786255,0.10164883757858653,0.9536354541778564
0.06042637854942211,0.9761788845062256,0.10094052860475045,0.960844874382019
0.06141435940642772,0.974193811416626,0.10904477527370884,0.9564942121505737
